latitude,longitude,obs_id,Month,Day,Year,species_code,how_many,valid
49.1011844,-123.9296436,OBS593898994,3,22,2018,foxspa,2,1
49.1011844,-123.9296436,OBS593900697,3,29,2018,gocspa,5,1
49.1011844,-123.9296436,OBS599818617,4,12,2018,gocspa,4,1
49.1011844,-123.9296436,OBS599818619,4,12,2018,foxspa,1,1
49.1011844,-123.9296436,OBS681193773,11,27,2018,gocspa,1,1
49.1011844,-123.9296436,OBS683355392,12,4,2018,gocspa,2,1
49.1011844,-123.9296436,OBS685458687,12,11,2018,foxspa,1,1
49.1011844,-123.9296436,OBS685458689,12,11,2018,gocspa,3,1
49.1011844,-123.9296436,OBS687856438,12,18,2018,gocspa,1,1
49.1011844,-123.9296436,OBS690319721,12,25,2018,gocspa,2,1
49.1011844,-123.9296436,OBS693111026,1,1,2019,foxspa,1,1
49.1011844,-123.9296436,OBS696700878,1,8,2019,foxspa,1,1
49.1011844,-123.9296436,OBS696700883,1,8,2019,gocspa,2,1
49.1011844,-123.9296436,OBS699391214,1,15,2019,gocspa,3,1
49.1011844,-123.9296436,OBS699391221,1,15,2019,foxspa,1,1
49.1011844,-123.9296436,OBS702052251,1,22,2019,foxspa,1,1
49.1011844,-123.9296436,OBS702052257,1,22,2019,gocspa,2,1
49.1011844,-123.9296436,OBS705040030,1,29,2019,foxspa,1,1
49.1011844,-123.9296436,OBS705040033,1,29,2019,gocspa,9,1
49.1011844,-123.9296436,OBS707714941,2,5,2019,gocspa,2,1
49.1011844,-123.9296436,OBS707714946,2,5,2019,foxspa,1,1
49.1011844,-123.9296436,OBS710364161,2,12,2019,gocspa,1,1
49.1011844,-123.9296436,OBS710364162,2,12,2019,foxspa,1,1
49.1011844,-123.9296436,OBS716597645,2,26,2019,foxspa,1,1
49.1011844,-123.9296436,OBS724196558,3,12,2019,gocspa,1,1
49.1011844,-123.9296436,OBS730353408,3,26,2019,gocspa,1,1
49.1011844,-123.9296436,OBS730353416,3,26,2019,foxspa,2,1
49.1011844,-123.9296436,OBS827820402,11,12,2019,gocspa,3,1
49.1011844,-123.9296436,OBS830226495,11,19,2019,gocspa,3,1
49.1011844,-123.9296436,OBS832708713,11,26,2019,gocspa,4,1
49.1011844,-123.9296436,OBS834894711,12,3,2019,gocspa,3,1
49.1011844,-123.9296436,OBS837317276,12,10,2019,gocspa,3,1
49.1011844,-123.9296436,OBS839847477,12,17,2019,foxspa,1,1
49.1011844,-123.9296436,OBS839847478,12,17,2019,gocspa,5,1
49.1011844,-123.9296436,OBS842499789,12,24,2019,gocspa,4,1
49.1011844,-123.9296436,OBS845608026,12,31,2019,gocspa,4,1
49.1011844,-123.9296436,OBS849068164,1,7,2020,gocspa,4,1
49.1011844,-123.9296436,OBS852019039,1,14,2020,gocspa,1,1
49.1011844,-123.9296436,OBS855007385,1,21,2020,gocspa,3,1
49.1011844,-123.9296436,OBS857912715,1,28,2020,gocspa,2,1
49.1011844,-123.9296436,OBS860719665,2,4,2020,gocspa,3,1
49.1011844,-123.9296436,OBS863634877,2,11,2020,gocspa,3,1
49.1011844,-123.9296436,OBS867768693,2,18,2020,gocspa,1,1
49.1011844,-123.9296436,OBS871226454,2,25,2020,gocspa,4,1
49.1011844,-123.9296436,OBS876322490,3,3,2020,gocspa,3,1
49.1011844,-123.9296436,OBS877478593,3,10,2020,gocspa,1,1
49.1011844,-123.9296436,OBS880437310,3,16,2020,gocspa,1,1
49.1011844,-123.9296436,OBS883946321,3,24,2020,gocspa,2,1
49.1011844,-123.9296436,OBS887585390,3,31,2020,gocspa,3,1
49.1011844,-123.9296436,OBS891756337,4,7,2020,gocspa,3,1
49.1011844,-123.9296436,OBS898105352,4,14,2020,gocspa,3,1
49.1011844,-123.9296436,OBS900930378,4,21,2020,gocspa,8,1
49.1011844,-123.9296436,OBS906715667,4,28,2020,gocspa,6,1
51.1848309,-97.5953293,OBS827138764,11,9,2019,foxspa,1,1
51.1848309,-97.5953293,OBS891722480,4,4,2020,foxspa,1,1
49.7950724,-97.1376586,OBS905228009,4,21,2020,foxspa,1,1
49.7950724,-97.1376586,OBS908238413,4,28,2020,foxspa,2,1
42.5821265,-80.4005456,OBS387408172,3,29,2016,foxspa,2,1
49.0423972,-122.8380919,OBS883591696,3,22,2020,foxspa,1,1
44.5277434,-80.8762193,OBS553122124,11,19,2017,foxspa,1,1
49.2382968,-123.1889602,OBS580849614,2,20,2018,gocspa,1,1
49.2382968,-123.1889602,OBS593881991,3,27,2018,gocspa,1,1
49.2382968,-123.1889602,OBS830706444,11,18,2019,gocspa,4,1
49.2382968,-123.1889602,OBS839657103,12,16,2019,gocspa,1,1
49.2382968,-123.1889602,OBS842406432,12,23,2019,gocspa,2,1
49.2453258,-122.7803003,OBS476161851,2,16,2017,gocspa,1,1
49.2453258,-122.7803003,OBS567126054,1,12,2018,gocspa,1,1
49.2453258,-122.7803003,OBS572317739,1,26,2018,gocspa,1,1
49.2453258,-122.7803003,OBS598241588,2,23,2018,gocspa,3,1
49.2453258,-122.7803003,OBS584222854,3,2,2018,gocspa,1,1
49.2453258,-122.7803003,OBS594083102,3,30,2018,gocspa,1,1
49.2453258,-122.7803003,OBS596881905,4,6,2018,gocspa,1,1
44.114495,-77.8064874,OBS366747406,11,28,2015,fiespa,1,1
44.114495,-77.8064874,OBS368535800,1,23,2016,fiespa,1,1
42.9496614,-81.1925483,OBS355598605,11,24,2015,foxspa,1,1
44.6105619,-79.4682419,OBS356792114,11,14,2015,foxspa,1,1
44.6105619,-79.4682419,OBS356792475,11,21,2015,foxspa,1,1
44.6105619,-79.4682419,OBS444831492,11,14,2016,foxspa,6,1
44.6105619,-79.4682419,OBS444831759,11,21,2016,foxspa,4,1
44.6105619,-79.4682419,OBS677059269,11,13,2018,foxspa,1,1
44.6105619,-79.4682419,OBS896563424,4,14,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS353570002,11,14,2015,gocspa,14,1
48.451521,-123.41156960000001,OBS353570011,11,14,2015,foxspa,1,1
48.451521,-123.41156960000001,OBS354872953,11,21,2015,foxspa,1,1
48.451521,-123.41156960000001,OBS354872957,11,21,2015,gocspa,12,1
48.451521,-123.41156960000001,OBS356180801,11,28,2015,foxspa,1,1
48.451521,-123.41156960000001,OBS356180817,11,28,2015,gocspa,13,1
48.451521,-123.41156960000001,OBS357499530,12,5,2015,foxspa,1,1
48.451521,-123.41156960000001,OBS357499534,12,5,2015,gocspa,12,1
48.451521,-123.41156960000001,OBS358848635,12,12,2015,foxspa,1,1
48.451521,-123.41156960000001,OBS358848636,12,12,2015,gocspa,16,1
48.451521,-123.41156960000001,OBS360125389,12,19,2015,gocspa,11,1
48.451521,-123.41156960000001,OBS360125403,12,19,2015,foxspa,1,1
48.451521,-123.41156960000001,OBS361345819,12,26,2015,foxspa,1,1
48.451521,-123.41156960000001,OBS361345833,12,26,2015,gocspa,10,1
48.451521,-123.41156960000001,OBS363299241,1,2,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS363299248,1,2,2016,gocspa,8,1
48.451521,-123.41156960000001,OBS365095096,1,9,2016,gocspa,7,1
48.451521,-123.41156960000001,OBS365095097,1,9,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS366707936,1,16,2016,gocspa,2,1
48.451521,-123.41156960000001,OBS366707943,1,16,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS368449061,1,23,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS371663707,2,6,2016,gocspa,5,1
48.451521,-123.41156960000001,OBS371663709,2,6,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS373666706,2,13,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS373666707,2,13,2016,gocspa,2,1
48.451521,-123.41156960000001,OBS376046381,2,20,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS376046396,2,20,2016,gocspa,9,1
48.451521,-123.41156960000001,OBS377729218,2,27,2016,gocspa,4,1
48.451521,-123.41156960000001,OBS379408371,3,5,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS381154008,3,12,2016,gocspa,3,1
48.451521,-123.41156960000001,OBS384538827,3,19,2016,gocspa,2,1
48.451521,-123.41156960000001,OBS384538844,3,19,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS386273307,3,26,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS388109617,4,2,2016,gocspa,1,1
48.451521,-123.41156960000001,OBS442670584,11,12,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS442670585,11,12,2016,gocspa,10,1
48.451521,-123.41156960000001,OBS444372707,11,19,2016,foxspa,1,1
48.451521,-123.41156960000001,OBS444372712,11,19,2016,gocspa,11,1
48.451521,-123.41156960000001,OBS445779303,11,26,2016,gocspa,8,1
48.451521,-123.41156960000001,OBS447146715,12,3,2016,gocspa,9,1
48.451521,-123.41156960000001,OBS448515874,12,10,2016,gocspa,9,1
48.451521,-123.41156960000001,OBS449930047,12,17,2016,gocspa,10,1
48.451521,-123.41156960000001,OBS451358682,12,24,2016,gocspa,11,1
48.451521,-123.41156960000001,OBS453283504,12,31,2016,gocspa,12,1
48.451521,-123.41156960000001,OBS455568093,1,7,2017,gocspa,8,1
48.451521,-123.41156960000001,OBS457548669,1,14,2017,gocspa,2,1
48.451521,-123.41156960000001,OBS459618417,1,21,2017,gocspa,10,1
48.451521,-123.41156960000001,OBS461448324,1,28,2017,gocspa,9,1
48.451521,-123.41156960000001,OBS463478908,2,4,2017,gocspa,7,1
48.451521,-123.41156960000001,OBS465259971,2,11,2017,gocspa,12,1
48.451521,-123.41156960000001,OBS467605225,2,18,2017,gocspa,10,1
48.451521,-123.41156960000001,OBS470820227,2,25,2017,gocspa,9,1
48.451521,-123.41156960000001,OBS472947446,3,4,2017,gocspa,7,1
48.451521,-123.41156960000001,OBS474827220,3,11,2017,gocspa,5,1
48.451521,-123.41156960000001,OBS476829951,3,18,2017,gocspa,5,1
48.451521,-123.41156960000001,OBS479009701,3,25,2017,gocspa,7,1
48.451521,-123.41156960000001,OBS481381424,4,1,2017,gocspa,3,1
48.451521,-123.41156960000001,OBS548977762,11,11,2017,foxspa,1,1
48.451521,-123.41156960000001,OBS548977766,11,11,2017,gocspa,7,1
48.451521,-123.41156960000001,OBS550724203,11,18,2017,gocspa,4,1
48.451521,-123.41156960000001,OBS552632514,11,25,2017,foxspa,1,1
48.451521,-123.41156960000001,OBS552632532,11,25,2017,gocspa,3,1
48.451521,-123.41156960000001,OBS554417556,12,2,2017,foxspa,1,1
48.451521,-123.41156960000001,OBS554417574,12,2,2017,gocspa,7,1
48.451521,-123.41156960000001,OBS556105184,12,9,2017,foxspa,1,1
48.451521,-123.41156960000001,OBS556105194,12,9,2017,gocspa,4,1
48.451521,-123.41156960000001,OBS558122057,12,16,2017,foxspa,1,1
48.451521,-123.41156960000001,OBS558122068,12,16,2017,gocspa,9,1
48.451521,-123.41156960000001,OBS559938053,12,23,2017,gocspa,5,1
48.451521,-123.41156960000001,OBS559938060,12,23,2017,foxspa,1,1
48.451521,-123.41156960000001,OBS562211787,12,30,2017,gocspa,4,1
48.451521,-123.41156960000001,OBS562211788,12,30,2017,foxspa,1,1
48.451521,-123.41156960000001,OBS565186919,1,6,2018,gocspa,5,1
48.451521,-123.41156960000001,OBS565186925,1,6,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS567478256,1,13,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS567478272,1,13,2018,gocspa,7,1
48.451521,-123.41156960000001,OBS569933528,1,20,2018,gocspa,7,1
48.451521,-123.41156960000001,OBS572137262,1,27,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS572137271,1,27,2018,gocspa,7,1
48.451521,-123.41156960000001,OBS576737781,2,10,2018,gocspa,3,1
48.451521,-123.41156960000001,OBS576737801,2,10,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS579390803,2,17,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS579390815,2,17,2018,gocspa,2,1
48.451521,-123.41156960000001,OBS582156298,2,24,2018,gocspa,7,1
48.451521,-123.41156960000001,OBS582156300,2,24,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS584583888,3,3,2018,gocspa,1,1
48.451521,-123.41156960000001,OBS584583891,3,3,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS586910171,3,10,2018,gocspa,5,1
48.451521,-123.41156960000001,OBS586910178,3,10,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS590033866,3,19,2018,gocspa,2,1
48.451521,-123.41156960000001,OBS590033876,3,19,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS592513375,3,26,2018,gocspa,2,1
48.451521,-123.41156960000001,OBS595276066,4,2,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS595276072,4,2,2018,gocspa,3,1
48.451521,-123.41156960000001,OBS598198601,4,9,2018,gocspa,3,1
48.451521,-123.41156960000001,OBS598198606,4,9,2018,foxspa,2,1
48.451521,-123.41156960000001,OBS675575087,11,10,2018,gocspa,7,1
48.451521,-123.41156960000001,OBS675575089,11,10,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS677841595,11,17,2018,gocspa,6,1
48.451521,-123.41156960000001,OBS680168175,11,24,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS680168181,11,24,2018,gocspa,5,1
48.451521,-123.41156960000001,OBS682193843,12,1,2018,gocspa,6,1
48.451521,-123.41156960000001,OBS682193851,12,1,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS684426704,12,8,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS684426707,12,8,2018,gocspa,8,1
48.451521,-123.41156960000001,OBS686588657,12,15,2018,gocspa,7,1
48.451521,-123.41156960000001,OBS686588662,12,15,2018,foxspa,1,1
48.451521,-123.41156960000001,OBS689011038,12,22,2018,gocspa,5,1
48.451521,-123.41156960000001,OBS691296934,12,29,2018,gocspa,2,1
48.451521,-123.41156960000001,OBS694829117,1,5,2019,gocspa,8,1
48.451521,-123.41156960000001,OBS694829122,1,5,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS697995669,1,12,2019,gocspa,6,1
48.451521,-123.41156960000001,OBS697995686,1,12,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS700786121,1,19,2019,gocspa,9,1
48.451521,-123.41156960000001,OBS700786126,1,19,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS703670286,1,26,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS703670295,1,26,2019,gocspa,11,1
48.451521,-123.41156960000001,OBS706322236,2,2,2019,gocspa,9,1
48.451521,-123.41156960000001,OBS706322245,2,2,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS708854815,2,9,2019,gocspa,9,1
48.451521,-123.41156960000001,OBS708854819,2,9,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS712100834,2,16,2019,gocspa,7,1
48.451521,-123.41156960000001,OBS715145605,2,23,2019,gocspa,6,1
48.451521,-123.41156960000001,OBS717981895,3,2,2019,gocspa,4,1
48.451521,-123.41156960000001,OBS722668043,3,9,2019,gocspa,3,1
48.451521,-123.41156960000001,OBS725780001,3,16,2019,gocspa,4,1
48.451521,-123.41156960000001,OBS725780004,3,16,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS728826186,3,23,2019,gocspa,2,1
48.451521,-123.41156960000001,OBS731701086,3,30,2019,gocspa,2,1
48.451521,-123.41156960000001,OBS826502500,11,9,2019,gocspa,6,1
48.451521,-123.41156960000001,OBS826502509,11,9,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS829060912,11,16,2019,foxspa,2,1
48.451521,-123.41156960000001,OBS829060915,11,16,2019,gocspa,12,1
48.451521,-123.41156960000001,OBS831415224,11,23,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS831415230,11,23,2019,gocspa,2,1
48.451521,-123.41156960000001,OBS833853718,11,30,2019,gocspa,4,1
48.451521,-123.41156960000001,OBS833853724,11,30,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS836183040,12,7,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS836183044,12,7,2019,gocspa,5,1
48.451521,-123.41156960000001,OBS838613101,12,14,2019,gocspa,9,1
48.451521,-123.41156960000001,OBS841051530,12,21,2019,gocspa,7,1
48.451521,-123.41156960000001,OBS841051532,12,21,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS843697772,12,28,2019,gocspa,6,1
48.451521,-123.41156960000001,OBS843697778,12,28,2019,foxspa,1,1
48.451521,-123.41156960000001,OBS847403747,1,4,2020,gocspa,5,1
48.451521,-123.41156960000001,OBS847403756,1,4,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS850627735,1,11,2020,gocspa,7,1
48.451521,-123.41156960000001,OBS850627742,1,11,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS853401522,1,18,2020,gocspa,2,1
48.451521,-123.41156960000001,OBS853401523,1,18,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS856531807,1,25,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS856531813,1,25,2020,gocspa,2,1
48.451521,-123.41156960000001,OBS859468189,2,1,2020,gocspa,2,1
48.451521,-123.41156960000001,OBS859468196,2,1,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS862083718,2,8,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS865750550,2,15,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS865750554,2,15,2020,gocspa,3,1
48.451521,-123.41156960000001,OBS869354726,2,22,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS869354731,2,22,2020,gocspa,4,1
48.451521,-123.41156960000001,OBS872793574,2,28,2020,gocspa,2,1
48.451521,-123.41156960000001,OBS872793588,2,28,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS875841761,3,7,2020,foxspa,1,1
48.451521,-123.41156960000001,OBS879010103,3,14,2020,gocspa,2,1
48.451521,-123.41156960000001,OBS882339867,3,21,2020,gocspa,1,1
43.6579514,-79.5593185,OBS827512335,11,10,2019,foxspa,1,1
43.0778535,-79.7952569,OBS444743998,11,16,2016,foxspa,1,1
43.0778535,-79.7952569,OBS452057011,12,21,2016,foxspa,1,1
43.0778535,-79.7952569,OBS828098727,11,13,2019,foxspa,1,1
50.0530167,-96.9909868,OBS481475325,4,1,2017,foxspa,1,0
50.0530167,-96.9909868,OBS549512288,11,11,2017,foxspa,1,0
50.0530167,-96.9909868,OBS830983158,11,9,2019,foxspa,1,1
50.0530167,-96.9909868,OBS830986302,11,16,2019,foxspa,1,1
50.0530167,-96.9909868,OBS889653050,4,4,2020,foxspa,2,1
50.0530167,-96.9909868,OBS894104119,4,11,2020,foxspa,4,1
50.0530167,-96.9909868,OBS898737389,4,18,2020,foxspa,2,1
50.0530167,-96.9909868,OBS903860666,4,25,2020,foxspa,8,1
48.8319274,-123.485384,OBS355105481,11,14,2015,foxspa,2,1
48.8319274,-123.485384,OBS355105825,11,21,2015,foxspa,1,1
48.8319274,-123.485384,OBS359858345,12,5,2015,foxspa,2,1
48.8319274,-123.485384,OBS367204106,12,19,2015,foxspa,1,1
48.8319274,-123.485384,OBS367204898,1,2,2016,foxspa,1,1
48.8319274,-123.485384,OBS367205591,1,9,2016,foxspa,1,1
48.8319274,-123.485384,OBS384944188,2,6,2016,foxspa,1,1
48.8319274,-123.485384,OBS384944810,2,27,2016,foxspa,1,1
48.8319274,-123.485384,OBS384947046,3,5,2016,foxspa,1,1
48.8319274,-123.485384,OBS461856635,12,10,2016,foxspa,1,1
48.8319274,-123.485384,OBS471137609,2,11,2017,foxspa,2,1
48.8319274,-123.485384,OBS482559113,3,11,2017,foxspa,1,1
48.8319274,-123.485384,OBS482560508,3,25,2017,foxspa,1,1
48.8319274,-123.485384,OBS556635943,11,11,2017,foxspa,2,1
48.8319274,-123.485384,OBS556636647,11,18,2017,foxspa,3,1
48.8319274,-123.485384,OBS556637200,11,25,2017,foxspa,2,1
48.8319274,-123.485384,OBS556637470,12,2,2017,foxspa,2,1
48.8319274,-123.485384,OBS556637699,12,9,2017,foxspa,2,1
48.8319274,-123.485384,OBS569088573,12,23,2017,foxspa,2,1
48.8319274,-123.485384,OBS569089260,12,30,2017,foxspa,2,1
48.8319274,-123.485384,OBS569089832,1,6,2018,foxspa,2,1
48.8319274,-123.485384,OBS581650587,1,27,2018,foxspa,1,1
48.8319274,-123.485384,OBS581652919,2,10,2018,foxspa,1,1
48.8319274,-123.485384,OBS581654001,2,17,2018,foxspa,1,1
48.8319274,-123.485384,OBS585579902,1,20,2018,foxspa,2,1
48.8319274,-123.485384,OBS597745096,3,31,2018,foxspa,1,1
48.8319274,-123.485384,OBS597746699,4,7,2018,gocspa,1,1
48.8319274,-123.485384,OBS597746704,4,7,2018,foxspa,2,1
48.8319274,-123.485384,OBS600419719,3,24,2018,foxspa,2,1
48.8319274,-123.485384,OBS708371910,2,2,2019,foxspa,1,1
48.8319274,-123.485384,OBS723192431,2,16,2019,foxspa,1,1
48.8319274,-123.485384,OBS723194616,3,9,2019,foxspa,1,1
48.8319274,-123.485384,OBS834463902,11,23,2019,foxspa,1,1
48.8319274,-123.485384,OBS847794276,12,7,2019,foxspa,1,1
48.8319274,-123.485384,OBS847796815,12,21,2019,foxspa,1,1
48.8319274,-123.485384,OBS888799924,2,29,2020,foxspa,1,1
48.8319274,-123.485384,OBS888809107,3,28,2020,foxspa,1,1
48.8319274,-123.485384,OBS911600502,4,4,2020,foxspa,1,1
44.4614679,-79.6654862,OBS479665587,3,26,2017,foxspa,1,1
44.4614679,-79.6654862,OBS642307732,4,3,2016,foxspa,1,1
45.4595474,-73.6336917,OBS675610717,11,10,2018,foxspa,1,1
45.4595474,-73.6336917,OBS908065809,4,29,2020,foxspa,1,1
45.4067343,-72.7138429,OBS675512350,11,11,2018,foxspa,1,1
45.4067343,-72.7138429,OBS678013623,11,17,2018,foxspa,1,1
45.4480171,-75.630188,OBS395418205,4,3,2016,foxspa,1,1
45.3966231,-75.634743,OBS894191804,4,11,2020,foxspa,1,1
48.4599456,-123.3034229,OBS681871927,11,25,2018,foxspa,2,1
48.4599456,-123.3034229,OBS683935579,12,5,2018,foxspa,1,1
48.4599456,-123.3034229,OBS683935580,12,5,2018,gocspa,3,1
48.4599456,-123.3034229,OBS696047028,12,20,2018,gocspa,4,1
48.4599456,-123.3034229,OBS696047029,12,20,2018,foxspa,1,1
48.4599456,-123.3034229,OBS696048188,12,26,2018,gocspa,1,1
48.4599456,-123.3034229,OBS696049302,1,5,2019,gocspa,1,1
48.4599456,-123.3034229,OBS696049303,1,5,2019,foxspa,1,1
48.4599456,-123.3034229,OBS854381236,1,13,2020,foxspa,3,1
48.4599456,-123.3034229,OBS854381239,1,13,2020,gocspa,3,1
48.4599456,-123.3034229,OBS890305811,2,3,2020,foxspa,2,1
48.4599456,-123.3034229,OBS890305812,2,3,2020,gocspa,2,1
48.4599456,-123.3034229,OBS890307484,1,25,2020,foxspa,1,1
44.3741659,-64.3573523,OBS387684181,3,26,2016,foxspa,1,1
44.3741659,-64.3573523,OBS397698058,4,2,2016,foxspa,2,1
48.89021,-123.50682,OBS642308242,12,2,2015,foxspa,2,1
48.89021,-123.50682,OBS642308258,1,6,2016,foxspa,6,1
48.89021,-123.50682,OBS642308269,1,20,2016,foxspa,4,1
48.89021,-123.50682,OBS642308281,2,17,2016,foxspa,5,1
48.89021,-123.50682,OBS642308290,3,3,2016,foxspa,4,1
45.3923261,-73.3844293,OBS676094374,11,11,2018,foxspa,1,1
45.3923261,-73.3844293,OBS680508948,11,25,2018,foxspa,1,1
45.3923261,-73.3844293,OBS826569745,11,9,2019,foxspa,1,1
48.4111163,-123.3317014,OBS354208499,11,14,2015,gocspa,2,1
48.4111163,-123.3317014,OBS355386255,11,21,2015,foxspa,1,1
48.4111163,-123.3317014,OBS355386265,11,21,2015,gocspa,2,1
48.4111163,-123.3317014,OBS356374180,11,27,2015,gocspa,2,1
48.4111163,-123.3317014,OBS358327810,12,4,2015,gocspa,2,1
48.4111163,-123.3317014,OBS359536365,12,11,2015,foxspa,1,1
48.4111163,-123.3317014,OBS359536369,12,11,2015,gocspa,2,1
48.4111163,-123.3317014,OBS361080225,12,18,2015,gocspa,1,1
48.4111163,-123.3317014,OBS361178744,12,24,2015,gocspa,2,1
48.4111163,-123.3317014,OBS363673305,1,2,2016,foxspa,1,1
48.4111163,-123.3317014,OBS363673313,1,2,2016,gocspa,1,1
48.4111163,-123.3317014,OBS365663437,1,8,2016,gocspa,2,1
48.4111163,-123.3317014,OBS367815738,1,15,2016,gocspa,2,1
48.4111163,-123.3317014,OBS367815741,1,15,2016,foxspa,1,1
48.4111163,-123.3317014,OBS369455701,1,22,2016,gocspa,2,1
48.4111163,-123.3317014,OBS370724546,1,29,2016,gocspa,2,1
48.4111163,-123.3317014,OBS372342212,2,5,2016,gocspa,2,1
48.4111163,-123.3317014,OBS377624874,2,26,2016,gocspa,1,1
48.4111163,-123.3317014,OBS377651625,2,20,2016,gocspa,1,1
48.4111163,-123.3317014,OBS380320364,3,5,2016,gocspa,2,1
48.4111163,-123.3317014,OBS381166054,3,11,2016,gocspa,2,1
48.4111163,-123.3317014,OBS386843381,3,25,2016,gocspa,1,1
48.4111163,-123.3317014,OBS388543278,4,1,2016,gocspa,1,1
48.4111163,-123.3317014,OBS391124678,4,7,2016,gocspa,1,1
48.4111163,-123.3317014,OBS444386364,11,19,2016,gocspa,2,1
48.4111163,-123.3317014,OBS445867934,11,26,2016,gocspa,1,1
48.4111163,-123.3317014,OBS447605245,12,3,2016,gocspa,3,1
48.4111163,-123.3317014,OBS448743561,12,10,2016,gocspa,8,1
48.4111163,-123.3317014,OBS448743564,12,10,2016,foxspa,1,1
48.4111163,-123.3317014,OBS450220223,12,17,2016,gocspa,2,1
48.4111163,-123.3317014,OBS452189325,12,23,2016,gocspa,1,1
48.4111163,-123.3317014,OBS455977302,1,7,2017,gocspa,1,1
48.4111163,-123.3317014,OBS467555240,2,17,2017,gocspa,1,1
48.4111163,-123.3317014,OBS473504171,3,3,2017,gocspa,1,1
48.4111163,-123.3317014,OBS475423673,3,10,2017,gocspa,1,1
48.4111163,-123.3317014,OBS481794622,3,31,2017,gocspa,2,1
48.4111163,-123.3317014,OBS485958583,4,6,2017,gocspa,1,1
48.4111163,-123.3317014,OBS549384315,11,11,2017,foxspa,1,1
48.4111163,-123.3317014,OBS549384323,11,11,2017,gocspa,2,1
48.4111163,-123.3317014,OBS551080515,11,17,2017,gocspa,2,1
48.4111163,-123.3317014,OBS551080524,11,17,2017,foxspa,1,1
48.4111163,-123.3317014,OBS552690730,11,25,2017,foxspa,2,1
48.4111163,-123.3317014,OBS552690737,11,25,2017,gocspa,3,1
48.4111163,-123.3317014,OBS555089578,12,2,2017,foxspa,1,1
48.4111163,-123.3317014,OBS555089581,12,2,2017,gocspa,1,1
48.4111163,-123.3317014,OBS556542563,12,9,2017,gocspa,2,1
48.4111163,-123.3317014,OBS556542567,12,9,2017,foxspa,2,1
